Order Date,Ship Mode,Customer Name,Segment,City,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2014/4/2,Standard Class,Don Weiss,Consumer,New York City,New York,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,4,0,22.8904
2013/6/1,Standard Class,Katrina Edelman,Corporate,San Antonio,Texas,Office Supplies,Binders,Avery Poly Binder Pockets,5.728,8,0.8,-9.1648
2013/6/1,Standard Class,Katrina Edelman,Corporate,San Antonio,Texas,Office Supplies,Paper,Xerox 1928,42.24,10,0.2,13.2
2012/11/22,Standard Class,Susan Pistek,Consumer,Los Angeles,California,Office Supplies,Paper,Xerox 1895,53.82,9,0,24.219
2013/2/22,Second Class,Penelope Sewall,Home Office,Sterling Heights,Michigan,Office Supplies,Art,Newell 34,79.36,4,0,20.6336
2014/3/30,Standard Class,Janet Martin,Consumer,New York City,New York,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",13.48,2,0,6.74
2014/3/30,Standard Class,Janet Martin,Consumer,New York City,New York,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5,0.2,9.3125
2014/3/30,Standard Class,Janet Martin,Consumer,New York City,New York,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414,8,0,124.2
2014/3/30,Standard Class,Janet Martin,Consumer,New York City,New York,Office Supplies,Binders,GBC Plastic Binding Combs,41.328,7,0.2,14.9814
2014/10/23,First Class,Eric Barreto,Consumer,Richmond,Virginia,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0,11.1776
2015/10/3,Standard Class,Frank Gastineau,Home Office,Seattle,Washington,Office Supplies,Fasteners,Staples,8.94,3,0,4.1124
2015/10/3,Standard Class,Frank Gastineau,Home Office,Seattle,Washington,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362
2012/12/23,Standard Class,Tiffany House,Corporate,New York City,New York,Furniture,Tables,Hon 61000 Series Interactive Training Tables,53.316,2,0.4,-19.5492
2012/12/23,Standard Class,Tiffany House,Corporate,New York City,New York,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3,0,15.8256
2015/12/16,Standard Class,Paul Lucas,Home Office,Seattle,Washington,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",22.77,3,0,9.7911
2014/7/8,Second Class,Christopher Conant,Consumer,Los Angeles,California,Furniture,Chairs,"Global Leather Task Chair, Black",287.968,4,0.2,-3.5996
2014/7/8,Second Class,Christopher Conant,Consumer,Los Angeles,California,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5,0.2,944.9865
2014/7/8,Second Class,Christopher Conant,Consumer,Los Angeles,California,Office Supplies,Paper,Xerox 1942,48.94,1,0,24.47
2014/4/18,Standard Class,Jessica Myrick,Consumer,Lakewood,California,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257.499,3,0.15,24.2352
2015/4/9,Standard Class,Karen Ferguson,Home Office,Plainfield,New Jersey,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,2591.56,4,0,621.9744
2015/4/9,Standard Class,Karen Ferguson,Home Office,Plainfield,New Jersey,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,41.95,5,0,10.4875
2012/11/3,Standard Class,Maxwell Schwartz,Consumer,Lancaster,Pennsylvania,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,286.344,3,0.2,-64.4274
2013/5/1,Standard Class,David Bremer,Corporate,Tampa,Florida,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,3,0.2,14.2992
2013/5/1,Standard Class,David Bremer,Corporate,Tampa,Florida,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",41.376,3,0.2,4.6548
2013/5/1,Standard Class,David Bremer,Corporate,Tampa,Florida,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,172.704,6,0.2,10.794
2013/3/8,Standard Class,Dana Kaydos,Consumer,Kenosha,Wisconsin,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94,3,0,97.4586
2013/3/8,Standard Class,Dana Kaydos,Consumer,Kenosha,Wisconsin,Furniture,Chairs,Hon Mobius Operator's Chair,860.93,7,0,189.4046
2013/3/8,Standard Class,Dana Kaydos,Consumer,Kenosha,Wisconsin,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,769.95,5,0,223.2855
2013/3/8,Standard Class,Dana Kaydos,Consumer,Kenosha,Wisconsin,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,14.98,1,0,4.494
2013/3/8,Standard Class,Dana Kaydos,Consumer,Kenosha,Wisconsin,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,373.08,6,0,82.0776
2013/7/17,Second Class,Michael Paige,Corporate,Port Saint Lucie,Florida,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,0.2,5.798
2012/10/11,Standard Class,Dean percer,Home Office,Seattle,Washington,Furniture,Furnishings,DAX Cubicle Frames - 8x10,63.47,11,0,19.041
2012/10/11,Standard Class,Dean percer,Home Office,Seattle,Washington,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,345,5,0,58.65
2014/3/4,Standard Class,Chris Cortes,Consumer,San Antonio,Texas,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,3,0.3,-127.5792
2014/3/4,Standard Class,Chris Cortes,Consumer,San Antonio,Texas,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,3,0.4,33.5895
2014/3/4,Standard Class,Chris Cortes,Consumer,San Antonio,Texas,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",36.6,3,0.2,11.895
2013/12/10,Standard Class,Khloe Miller,Consumer,Roswell,Georgia,Technology,Accessories,Staples in misc. colors,1.78,1,0,0.4984
2013/12/10,Standard Class,Khloe Miller,Consumer,Roswell,Georgia,Office Supplies,Paper,Xerox 201,25.92,4,0,12.4416
2013/12/10,Standard Class,Khloe Miller,Consumer,Roswell,Georgia,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",101.94,6,0,21.4074
2015/1/2,Standard Class,Steven Cartwright,Consumer,Los Angeles,California,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43,11,0,199.2606
2015/11/22,First Class,Cindy Chapman,Consumer,Philadelphia,Pennsylvania,Office Supplies,Paper,Xerox 1972,8.448,2,0.2,2.64
2015/11/22,First Class,Cindy Chapman,Consumer,Philadelphia,Pennsylvania,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,39.296,4,0.2,3.9296
2013/12/22,Standard Class,Beth Thompson,Home Office,Superior,Wisconsin,Office Supplies,Art,Newell 336,17.12,4,0,4.9648
2013/8/23,Standard Class,Fred Harton,Consumer,Atlanta,Georgia,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,0,152.0232
2013/8/23,Standard Class,Fred Harton,Consumer,Atlanta,Georgia,Office Supplies,Labels,Avery 474,8.64,3,0,4.2336
2013/8/23,Standard Class,Fred Harton,Consumer,Atlanta,Georgia,Office Supplies,Paper,Xerox 1944,193.8,5,0,94.962
2013/8/23,Standard Class,Fred Harton,Consumer,Atlanta,Georgia,Office Supplies,Paper,Xerox 1962,21.4,5,0,9.63
2013/8/23,Standard Class,Fred Harton,Consumer,Atlanta,Georgia,Office Supplies,Paper,Xerox 1890,97.88,2,0,48.94
2013/8/23,Standard Class,Fred Harton,Consumer,Atlanta,Georgia,Technology,Accessories,Maxell LTO Ultrium - 800 GB,251.91,9,0,47.8629
2013/8/23,Standard Class,Fred Harton,Consumer,Atlanta,Georgia,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,3,0,6.7236
2012/6/22,Standard Class,Anna Andreadi,Consumer,Chester,Pennsylvania,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",170.058,3,0.3,-4.8588
2012/6/22,Standard Class,Anna Andreadi,Consumer,Chester,Pennsylvania,Technology,Phones,Panasonic Kx-TS550,82.782,3,0.4,-15.1767
2012/6/22,Standard Class,Anna Andreadi,Consumer,Chester,Pennsylvania,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",853.93,5,0.3,0
2015/10/28,First Class,Jack O'Briant,Corporate,San Francisco,California,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",556.665,5,0.15,6.549
2015/10/28,First Class,Jack O'Briant,Corporate,San Francisco,California,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,0.2,34.742
2015/8/12,First Class,Sylvia Foulston,Corporate,Bedford,Texas,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",29.664,4,0.2,10.0116
2015/8/12,First Class,Sylvia Foulston,Corporate,Bedford,Texas,Office Supplies,Art,BIC Brite Liner Grip Highlighters,9.184,7,0.2,2.87
2015/8/12,First Class,Sylvia Foulston,Corporate,Bedford,Texas,Technology,Phones,Pyle PMP37LED,153.584,2,0.2,13.4386
2015/8/12,First Class,Sylvia Foulston,Corporate,Bedford,Texas,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.864,8,0.8,-22.512
2014/9/27,Standard Class,Steve Nguyen,Home Office,Covington,Washington,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,236.88,6,0,66.3264
2014/9/27,Standard Class,Steve Nguyen,Home Office,Covington,Washington,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),29.9,5,0,14.651
2014/9/27,Standard Class,Steve Nguyen,Home Office,Covington,Washington,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100,4,0,21
2014/12/13,Same Day,Jim Mitchum,Corporate,Lorain,Ohio,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,18.693,3,0.7,-14.3313
2014/12/13,Same Day,Jim Mitchum,Corporate,Lorain,Ohio,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,383.952,6,0.2,76.7904
2013/12/28,Standard Class,Fred Harton,Consumer,Chicago,Illinois,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",24.816,2,0.2,1.551
2012/12/29,Standard Class,Anthony Johnson,Corporate,San Francisco,California,Furniture,Furnishings,Stacking Trays by OIC,24.9,5,0,8.217
2012/12/29,Standard Class,Anthony Johnson,Corporate,San Francisco,California,Office Supplies,Paper,Xerox 1981,21.12,4,0,9.504
2012/12/29,Standard Class,Anthony Johnson,Corporate,San Francisco,California,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,767.952,6,0.2,287.982
2012/12/29,Standard Class,Anthony Johnson,Corporate,San Francisco,California,Office Supplies,Binders,Avery Hanging File Binders,14.352,3,0.2,4.6644
2012/12/29,Standard Class,Anthony Johnson,Corporate,San Francisco,California,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3,0.2,19.1976
2012/12/29,Standard Class,Anthony Johnson,Corporate,San Francisco,California,Office Supplies,Labels,Avery 477,274.77,9,0,126.3942
2012/12/29,Standard Class,Anthony Johnson,Corporate,San Francisco,California,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,6,0,23.9904
2013/6/25,Standard Class,Jill Fjeld,Consumer,San Francisco,California,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,204.85,5,0,57.358
2013/4/2,Standard Class,Cari Sayre,Corporate,Houston,Texas,Office Supplies,Binders,Aluminum Screw Posts,9.156,3,0.8,-13.734
2015/10/22,Standard Class,Susan Pistek,Consumer,Chicago,Illinois,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,23.992,2,0.8,-62.3792
2013/7/16,First Class,Katrina Edelman,Corporate,New York City,New York,Office Supplies,Paper,Petty Cash Envelope,80.88,3,0,39.6312
2013/7/16,First Class,Katrina Edelman,Corporate,New York City,New York,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,599.9,10,0,191.968
2015/6/25,Second Class,George Ashbrook,Consumer,New York City,New York,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,3,0,49.8042
2015/6/25,Second Class,George Ashbrook,Consumer,New York City,New York,Furniture,Chairs,Global Deluxe Office Fabric Chairs,172.764,2,0.1,32.6332
2012/9/29,Standard Class,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,Office Supplies,Art,Nontoxic Chalk,4.224,3,0.2,1.4784
2012/9/29,Standard Class,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",409.272,2,0.4,-81.8544
2012/9/29,Standard Class,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",55.44,11,0.2,18.018
2012/9/29,Standard Class,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,20.928,4,0.2,6.8016
2012/9/29,Standard Class,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,Office Supplies,Storage,Tennsco Single-Tier Lockers,1801.632,6,0.2,-337.806
2012/9/29,Standard Class,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,Furniture,Tables,Hon 4060 Series Tables,67.176,1,0.4,-20.1528
2012/11/24,Standard Class,Darren Koutras,Consumer,Chicago,Illinois,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,646.2,5,0.2,-8.0775
2013/11/20,Standard Class,Lena Creighton,Consumer,Oakland,California,Technology,Phones,Gear Head AU3700S Headset,72.744,7,0.2,-15.4581
2013/11/20,Standard Class,Lena Creighton,Consumer,Oakland,California,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,3,0.2,35.76
2014/11/2,Standard Class,Xylona Preis,Consumer,Chicago,Illinois,Technology,Accessories,Maxell 4.7GB DVD-R,68.112,3,0.2,17.8794
2013/9/17,First Class,Cari Sayre,Corporate,Seattle,Washington,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032,3,0.2,7.8225
2014/3/11,Standard Class,Bryan Davis,Consumer,Philadelphia,Pennsylvania,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,39.992,1,0.2,7.4985
2012/6/23,First Class,Denise Leinenbach,Consumer,Concord,North Carolina,Office Supplies,Art,Prang Drawing Pencil Set,20.016,9,0.2,1.7514
2012/6/23,First Class,Denise Leinenbach,Consumer,Concord,North Carolina,Office Supplies,Supplies,Acme Kleen Earth Office Shears,3.104,1,0.2,0.3492
2012/11/1,Standard Class,Ken Heidel,Corporate,Charlotte,North Carolina,Office Supplies,Fasteners,Staples,7.52,5,0.2,1.41
2012/11/1,Standard Class,Ken Heidel,Corporate,Charlotte,North Carolina,Office Supplies,Art,Newell 320,10.272,3,0.2,0.8988
2012/11/1,Standard Class,Ken Heidel,Corporate,Charlotte,North Carolina,Office Supplies,Labels,Avery 513,47.808,12,0.2,15.5376
2012/11/1,Standard Class,Ken Heidel,Corporate,Charlotte,North Carolina,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,978.84,9,0.2,110.1195
2014/8/29,First Class,Tom Prescott,Consumer,Dallas,Texas,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",13.14,9,0.8,-21.681
2014/8/29,First Class,Tom Prescott,Consumer,Dallas,Texas,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,10.024,4,0.8,-16.5396
2014/8/29,First Class,Tom Prescott,Consumer,Dallas,Texas,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",156.3728,2,0.32,-52.8908
2013/12/6,Second Class,Nora Pelletier,Home Office,Indianapolis,Indiana,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2,0,449.991
2015/11/16,Standard Class,Dana Kaydos,Consumer,Miramar,Florida,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",220.064,4,0.2,55.016
2015/11/16,Standard Class,Dana Kaydos,Consumer,Miramar,Florida,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",339.136,4,0.2,0
2013/12/21,First Class,Lynn Smith,Consumer,Jacksonville,North Carolina,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,3,0.2,4.7976
2015/6/25,Standard Class,Matthew Clasen,Corporate,Decatur,Illinois,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.994,3,0.8,-320.2395
2015/6/25,Standard Class,Matthew Clasen,Corporate,Decatur,Illinois,Office Supplies,Paper,Xerox 1971,10.272,3,0.2,3.21
2015/9/8,First Class,Dean percer,Home Office,Phoenix,Arizona,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,7.857,3,0.7,-6.0237
2014/8/5,Second Class,Linda Cazamias,Corporate,Sacramento,California,Technology,Phones,Mitel 5320 IP Phone VoIP phone,302.384,2,0.2,30.2384
2014/8/5,Second Class,Linda Cazamias,Corporate,Sacramento,California,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,20.952,3,0.2,7.0713
2014/8/5,Second Class,Linda Cazamias,Corporate,Sacramento,California,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,0.2,3.9771
2014/4/2,Standard Class,Thomas Boland,Corporate,New York City,New York,Office Supplies,Labels,Avery 473,20.7,2,0,9.936
2014/4/2,Standard Class,Thomas Boland,Corporate,New York City,New York,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,0,3.285
2014/4/2,Standard Class,Thomas Boland,Corporate,New York City,New York,Office Supplies,Binders,Avery Hanging File Binders,14.352,3,0.2,4.6644
2015/5/17,First Class,John Murray,Consumer,Akron,Ohio,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,2,0.2,-55.256
2013/8/24,Standard Class,Katrina Willman,Consumer,Florence,Kentucky,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,3080,7,0,1416.8
2013/8/24,Standard Class,Katrina Willman,Consumer,Florence,Kentucky,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,79.96,4,0,18.3908
2013/8/24,Standard Class,Katrina Willman,Consumer,Florence,Kentucky,Technology,Phones,LG G3,587.97,3,0,170.5113
2015/6/20,Standard Class,Zuschuss Carroll,Consumer,Houston,Texas,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",2.264,1,0.8,-5.2072
2015/6/20,Standard Class,Zuschuss Carroll,Consumer,Houston,Texas,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,0.444,1,0.8,-1.11
2015/6/20,Standard Class,Zuschuss Carroll,Consumer,Houston,Texas,Office Supplies,Paper,Xerox 1982,146.176,8,0.2,47.5072
2015/8/8,Standard Class,Jay Kimmel,Consumer,San Diego,California,Technology,Phones,GE DSL Phone Line Filter,159.96,5,0.2,17.9955
2015/8/8,Standard Class,Jay Kimmel,Consumer,San Diego,California,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,13.76,2,0.2,4.644
2014/8/23,Standard Class,Dorothy Dickinson,Consumer,Houston,Texas,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312,2,0.8,-6.8992
2013/9/7,Same Day,Marc Crier,Consumer,New York City,New York,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,13.96,2,0,0.2792
2013/9/7,Same Day,Marc Crier,Consumer,New York City,New York,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,27.414,3,0.4,-14.1639
2013/12/25,Standard Class,Dionis Lloyd,Corporate,Detroit,Michigan,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,2,0,19.9746
2013/12/25,Standard Class,Dionis Lloyd,Corporate,Detroit,Michigan,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,160.98,1,0,20.9274
2013/12/25,Standard Class,Dionis Lloyd,Corporate,Detroit,Michigan,Office Supplies,Paper,Xerox 1978,17.34,3,0,8.4966
2013/12/25,Standard Class,Dionis Lloyd,Corporate,Detroit,Michigan,Office Supplies,Art,Newell 351,3.28,1,0,0.9512
2013/5/2,Standard Class,Noah Childs,Corporate,Houston,Texas,Office Supplies,Labels,Avery 501,8.856,3,0.2,2.9889
2013/5/2,Standard Class,Noah Childs,Corporate,Houston,Texas,Technology,Phones,Samsung Rugby III,158.376,3,0.2,13.8579
2014/11/25,First Class,Amy Cox,Consumer,Seattle,Washington,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,1219.96,5,0.2,381.2375
